workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error
20,Condition 1,0.0-17.0,,20,20,30,30,22457,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,305766,17,html-multi-slider-response,
20,Condition 1,0.0-18.0,,15,45,15,25,12604,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,318622,18,html-multi-slider-response,
20,Condition 1,0.0-19.0,,10,25,10,55,13069,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,331952,19,html-multi-slider-response,
20,Condition 1,0.0-20.0,,25,22,37,16,17253,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,349458,20,html-multi-slider-response,
20,Condition 1,0.0-21.0,,20,20,30,30,15856,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,365580,21,html-multi-slider-response,
20,Condition 1,0.0-22.0,,40,16,24,20,23921,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,389766,22,html-multi-slider-response,
20,Condition 1,0.0-23.0,{'Q0': ''},,,,,1741,,,,,,,,391765,23,survey-text,
37,Condition 1,0.0-0.0,1,,,,,14562,,,,,,"<div class=""consent-form""><p><img src=""./consent_header.png""></p><p style=""text-align:center;font-weight:bold;"">ONLINE INFORMATION SHEET</p><p><strong>Title of Project</strong>: The cognitive basis of pragmatic inferences</p><p>This study has been approved by the RD Ethics Chair as LING-2021-01-21</p><p>&nbsp;</p><p><strong>Name, Address and Contact Details of Principal Investigator:</strong></p><p>Richard Breheny (<a href=""mailto:r.breheny@ucl.ac.uk"">r.breheny@ucl.ac.uk</a>)<br>UCL Linguistics<br>Division of Psychology and Language Sciences<br>Chandler House<br>2 Wakefield Street<br>London WC1N 1PF</p><p>&nbsp;</p><p><strong>Other investigators:</strong></p><p>Sebastian Schuster, Yuxin Cao</p><p>&nbsp;</p><p>We would like to invite you to participate in this research project. You should only participate if you want to. Choosing not to take part will not disadvantage you in any way. Before you decide whether you want to take part, please read the following information carefully. Please contact us if there is anything that is not clear or if you would like more information (<a href=""mailto:s.schuster@ucl.ac.uk"">s.schuster@ucl.ac.uk</a>).</p><p>&nbsp;</p><p><strong>Details of Study</strong></p><p>This study forms part of a research project under the supervision of Professor Richard Breheny in the Linguistics Department of the UCL Division of Psychology and Language Sciences which looks at how people process language. The study addresses the question of how people read more into communication than the actual words say. We will record participants' responses and responses may be timed.</p><p>&nbsp;</p><p><strong>Possible risks and benefits</strong></p><p>The testing session will take approximately <strong>5 minutes</strong> (including breaks). You are free to withdraw from the experiment at any time.  Once you have completed the experiment, you will be redirected to the recruitment platform you used to access our study, and you will be compensated for your time.</p><p>It is up to you to decide whether or not to take part. If you do decide to take part, you will be asked to provide an informed consent. Even after agreeing to take part, you can still withdraw at any time and without giving a reason.</p><p>All data are collected and stored in accordance with the provisions of the General Data Protection Regulations and the Data Protection Act 2018.</p><p>&nbsp;</p></div>",,14568,0,html-button-response,
37,Condition 1,0.0-1.0,1,,,,,2981,,,,,,"<div class=""consent-form""><p><img src=""consent_header.png""></p><p style=""text-align:center;font-weight:bold;"">ONLINE CONSENT FORM</p><p><strong>Title of Project</strong>: The cognitive basis of pragmatic inferences</p><p>This study forms part of a research project under the supervision of Professor Richard Breheny in the Linguistics Department of the UCL Division of Psychology and Language Sciences. This study has been approved by the RD Ethics Chair as LING-2021-01-21</p><p>Please read the following information carefully:</p><ul><li>You have read and understood the information sheet explaining the project, risks and benefits.</li><li>You understand that you have the right to withdraw at any point during the study, for any reason, and without any prejudice.</li><li>You understand that you must not participate if you suffer from photosensitive epilepsy.</li><li>You consent to the processing of the anonymised data collected for the purposes of this study only and not for any other purposes.</li><li>All data are collected and stored in accordance with the provisions of the General Data Protection Regulations and the Data Protection Act 2018. If you are concerned about how the data is being processed, please contact UCL in the first instance at data-protection@ucl.ac.uk</li></ul><p>If you would like to contact the Principal Investigator in the study to discuss this research, please e-mail <a href=""mailto:r.breheny@ucl.ac.uk"">r.breheny@ucl.ac.uk</a>.</p><p>&nbsp;</p></div>",,17816,1,html-button-response,
37,Condition 1,0.0-2.0,,,,,,2662,,,,,,,True,21742,2,fullscreen,
37,Condition 1,0.0-3.0, ,,,,,15982,,,,,,"<p style=""font-size: 25px; text-align: center;"">In this experiment, you will see several scenes and answer questions about them. <br>On each slide, you will see a picture and several utterances. <br>Please move the sliders for each utterance to indicate <br>how likely you think it is that the speaker would say this. <br><br>Note: The ratings must add up to 100. <br>The sliders will automatically snap back if you try to assign more than 100 points. <br>Press the space bar to begin.</p>",,37981,3,html-keyboard-response,
37,Condition 1,0.0-4.0,0,,,,,33546,,,,,,"
        <p style=""font-size: 25px; text-align: center;"">
            In the experiment, you will be presented with scenes similar to the one described below.<br><br>
            A person decides to take a rest because they do not feel well.<br> 
            After setting a timer, they place their phone aside.<br> 
            Suddenly, a notification pops up.<br>
            They choose to respond with a voice message before resting.<br>
            Before sending the message, the person checks the timer.
        </p>
        <div style=""text-align: center;"">
            <img src= ""../proexpec/t/t_b_15.jpg"" alt=""Example scene"" style=""max-width: 500px;"">
        </div>",,71792,4,html-button-response,
37,Condition 1,0.0-5.0,,33,33,5,29,115907,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,187947,5,html-multi-slider-response,
37,Condition 1,0.0-6.0,,34,34,5,27,50848,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,239059,6,html-multi-slider-response,
37,Condition 1,0.0-7.0,,34,34,5,27,26037,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,265369,7,html-multi-slider-response,
37,Condition 1,0.0-8.0,,34,34,5,27,32345,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,297977,8,html-multi-slider-response,
37,Condition 1,0.0-9.0,,34,34,5,27,29753,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,327986,9,html-multi-slider-response,
37,Condition 1,0.0-10.0,,34,34,5,27,18676,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,346933,10,html-multi-slider-response,
37,Condition 1,0.0-11.0,,34,34,5,27,21934,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,369132,11,html-multi-slider-response,
37,Condition 1,0.0-12.0,,34,34,5,27,43830,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,413217,12,html-multi-slider-response,
37,Condition 1,0.0-13.0,,34,34,5,27,24144,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,437634,13,html-multi-slider-response,
37,Condition 1,0.0-14.0,,34,34,5,27,23639,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,461541,14,html-multi-slider-response,
